1.115516901016235352e+00,3.926094993948936462e-02,2.067487001419067383e+00,5.959466934204101562e+00
8.161569833755493164e-01,1.559254527091979980e-02,2.073330640792846680e+00,5.890501499176025391e+00
-9.312018752098083496e-01,5.411006510257720947e-02,1.952949762344360352e+00,5.983487129211425781e+00
1.204112078994512558e-02,2.000688202679157257e-02,1.948407173156738281e+00,6.034627914428710938e+00
9.981427192687988281e-01,-5.302982032299041748e-02,2.143085241317749023e+00,5.945436477661132812e+00
2.470387458801269531e+00,-7.703270763158798218e-02,2.018834590911865234e+00,6.067379474639892578e+00
7.048867940902709961e-01,4.015670344233512878e-02,2.073622465133666992e+00,5.937269687652587891e+00
-1.909259557723999023e+00,9.546817094087600708e-02,1.942404747009277344e+00,5.921158790588378906e+00
-8.451651781797409058e-02,-1.105681434273719788e-01,1.903465867042541504e+00,5.981627941131591797e+00
7.586578726768493652e-01,2.107430994510650635e-02,1.952159047126770020e+00,6.120682239532470703e+00
2.844810724258422852e+00,-7.381815463304519653e-02,1.968510627746582031e+00,5.929631233215332031e+00
4.064828872680664062e+00,-1.790788620710372925e-01,1.938935160636901855e+00,6.154074668884277344e+00
-1.039020419120788574e-01,-1.423379778861999512e-01,2.112119674682617188e+00,6.045646667480468750e+00
-1.998276591300964355e+00,-1.290543973445892334e-01,1.909518003463745117e+00,6.082152366638183594e+00
1.667492032051086426e+00,4.191620647907257080e-02,1.995944142341613770e+00,5.943747997283935547e+00
-1.191608667373657227e+00,1.634697243571281433e-02,2.149758338928222656e+00,6.141744136810302734e+00
-3.119418323040008545e-01,1.161254122853279114e-01,1.999343276023864746e+00,6.030065059661865234e+00
-9.081826210021972656e-01,8.276750892400741577e-02,1.930125713348388672e+00,5.867882251739501953e+00
-3.094873428344726562e+00,-3.404297679662704468e-02,2.025966405868530273e+00,5.979771614074707031e+00
2.223769277334213257e-01,-7.134535908699035645e-02,1.951625108718872070e+00,6.065566062927246094e+00
1.479865461587905884e-01,-3.403012081980705261e-02,1.975490093231201172e+00,5.943992614746093750e+00
-4.034067153930664062e+00,-1.450977846980094910e-02,1.878662228584289551e+00,5.859554767608642578e+00
6.427972316741943359e-01,-6.539417058229446411e-02,1.909114599227905273e+00,5.915859699249267578e+00
2.026596307754516602e+00,1.633183360099792480e-01,2.019773960113525391e+00,6.069514751434326172e+00
1.954244136810302734e+00,-9.935071691870689392e-03,2.017432451248168945e+00,5.942766666412353516e+00
1.546181917190551758e+00,7.872880995273590088e-02,2.092668771743774414e+00,6.017956733703613281e+00
1.501175642013549805e+00,7.868153601884841919e-02,2.042674541473388672e+00,5.888926506042480469e+00
8.845462650060653687e-02,1.070047393441200256e-01,1.859565854072570801e+00,5.970672130584716797e+00
-3.591238856315612793e-01,-3.171284496784210205e-02,1.894447922706604004e+00,5.942980289459228516e+00
-1.372758507728576660e+00,3.951947018504142761e-02,1.909333467483520508e+00,5.979626178741455078e+00
5.484309196472167969e-01,-9.056410193443298340e-02,1.862801551818847656e+00,6.008245468139648438e+00
-6.736119389533996582e-01,-4.998564347624778748e-02,1.890026211738586426e+00,5.889008998870849609e+00
8.167551755905151367e-01,1.568332314491271973e-01,2.067895412445068359e+00,6.113759040832519531e+00
2.952830076217651367e+00,-1.315891742706298828e-02,1.863867640495300293e+00,5.888432979583740234e+00
-7.167439460754394531e-01,4.408757761120796204e-02,2.116820096969604492e+00,6.097640514373779297e+00
2.329338788986206055e+00,-1.334044933319091797e-01,1.756187200546264648e+00,5.902535438537597656e+00
-1.356016278266906738e+00,-1.119523197412490845e-01,1.927250027656555176e+00,6.054722309112548828e+00
-8.980160355567932129e-01,3.253035619854927063e-02,2.079704284667968750e+00,5.877885818481445312e+00
1.193131327629089355e+00,5.166805163025856018e-02,2.064737081527709961e+00,6.143533706665039062e+00
8.875560164451599121e-01,6.107743084430694580e-02,1.847497582435607910e+00,6.060097694396972656e+00
2.270489782094955444e-01,9.292784146964550018e-03,1.989943981170654297e+00,5.972075462341308594e+00
5.214585661888122559e-01,8.495666086673736572e-02,2.127314090728759766e+00,5.936587810516357422e+00
-2.612966597080230713e-01,-5.000045895576477051e-02,1.871723771095275879e+00,5.987923622131347656e+00
-3.623002052307128906e+00,7.064574956893920898e-02,2.135980606079101562e+00,6.009689331054687500e+00
-1.692512780427932739e-01,5.510067194700241089e-02,2.004342555999755859e+00,5.970868587493896484e+00
-2.110122203826904297e+00,4.292597994208335876e-02,2.017398118972778320e+00,6.010294437408447266e+00
1.161856174468994141e+00,-1.360488533973693848e-01,2.002878189086914062e+00,6.038300037384033203e+00
2.328859865665435791e-01,-2.503205090761184692e-02,2.090776443481445312e+00,5.993412494659423828e+00
